side	sample_item	alvl	baseline_line	name	group	mods	baseline_freq	current_matching_freq	baseline_pool_weight	current_non_greater_pool_weight	current_full_pool_weight	current_greater_pool_weight	baseline_per_roll	after_non_greater_only_per_roll	after_with_greater_per_roll	non_greater_delta_pct	with_greater_delta_pct
suffix	boot	35	351	of Fortune	22	mag% 13-20	48	480	725	8860	8860	0	0.06620689655172414	0.05417607223476298	0.05417607223476298	-18.171557562076757	-18.171557562076757
suffix	boot	35	352	of Fortune	22	mag% 21-25	48	480	725	8860	8860	0	0.06620689655172414	0.05417607223476298	0.05417607223476298	-18.171557562076757	-18.171557562076757
suffix	boot	35	359	of Wealth	21	gold% 41-80	48	480	725	8860	8860	0	0.06620689655172414	0.05417607223476298	0.05417607223476298	-18.171557562076757	-18.171557562076757
suffix	boot	35	364	of Self-Repair	37	rep-dur(3) -	36	360	725	8860	8860	0	0.0496551724137931	0.040632054176072234	0.040632054176072234	-18.171557562076746	-18.171557562076746
suffix	boot	35	365	of Fast Repair	37	rep-dur(5) -	12	120	725	8860	8860	0	0.016551724137931035	0.013544018058690745	0.013544018058690745	-18.171557562076757	-18.171557562076757
suffix	boot	35	524	of Burst of Speed2	77	gethit-skill(258) 5-2	1	10	725	8860	8860	0	0.001379310344827586	0.001128668171557562	0.001128668171557562	-18.171557562076746	-18.171557562076746
suffix	boot	35	610	of Burst of Speed2	79	levelup-skill(Quickness) 100-4	4	40	725	8860	8860	0	0.005517241379310344	0.004514672686230248	0.004514672686230248	-18.171557562076746	-18.171557562076746
suffix	boot	50	80	of Shock	13	ltng-min 1-1; ltng-max 11-23	24	240	813	10650	10686	36	0.02952029520295203	0.022535211267605635	0.022459292532285232	-23.661971830985905	-23.919146546883773
suffix	boot	50	97	of Warmth	11	half-freeze 1-1	48	480	813	10650	10686	36	0.05904059040590406	0.04507042253521127	0.044918585064570464	-23.661971830985905	-23.919146546883773
suffix	boot	50	101	of Remedy	29	res-pois-len 25-49	36	360	813	10650	10686	36	0.04428044280442804	0.03380281690140845	0.033688938798427846	-23.661971830985916	-23.919146546883773
suffix	boot	50	147	of Incombustibility	3	abs-fire 4-6	12	120	813	10650	10686	36	0.014760147601476014	0.011267605633802818	0.011229646266142616	-23.661971830985905	-23.919146546883773
suffix	boot	50	148	of Amianthus	3	abs-fire 7-9	12	120	813	10650	10686	36	0.014760147601476014	0.011267605633802818	0.011229646266142616	-23.661971830985905	-23.919146546883773
suffix	boot	50	149	of Fire Quenching	3	abs-fire 10-15	12	120	813	10650	10686	36	0.014760147601476014	0.011267605633802818	0.011229646266142616	-23.661971830985905	-23.919146546883773
suffix	boot	50	160	of Insulation	3	abs-ltng 4-6	12	120	813	10650	10686	36	0.014760147601476014	0.011267605633802818	0.011229646266142616	-23.661971830985905	-23.919146546883773
suffix	boot	50	161	of Grounding	3	abs-ltng 7-9	12	120	813	10650	10686	36	0.014760147601476014	0.011267605633802818	0.011229646266142616	-23.661971830985905	-23.919146546883773
suffix	boot	50	162	of the Dynamo	3	abs-ltng 10-15	12	120	813	10650	10686	36	0.014760147601476014	0.011267605633802818	0.011229646266142616	-23.661971830985905	-23.919146546883773
suffix	boot	50	173	of Thawing	3	abs-cold 4-6	12	120	813	10650	10686	36	0.014760147601476014	0.011267605633802818	0.011229646266142616	-23.661971830985905	-23.919146546883773
suffix	boot	50	174	of the Dunes	3	abs-cold 7-9	12	120	813	10650	10686	36	0.014760147601476014	0.011267605633802818	0.011229646266142616	-23.661971830985905	-23.919146546883773
suffix	boot	50	175	of the Sirocco	3	abs-cold 10-15	12	120	813	10650	10686	36	0.014760147601476014	0.011267605633802818	0.011229646266142616	-23.661971830985905	-23.919146546883773
suffix	boot	50	186	of the Yeti	43	res-cold/lvl(6) -	12	120	813	10650	10686	36	0.014760147601476014	0.011267605633802818	0.011229646266142616	-23.661971830985905	-23.919146546883773
suffix	boot	50	188	of the Phoenix	43	res-fire/lvl(6) -	12	120	813	10650	10686	36	0.014760147601476014	0.011267605633802818	0.011229646266142616	-23.661971830985905	-23.919146546883773
suffix	boot	50	190	of the Efreeti	43	res-ltng/lvl(6) -	12	120	813	10650	10686	36	0.014760147601476014	0.011267605633802818	0.011229646266142616	-23.661971830985905	-23.919146546883773
suffix	boot	50	192	of the Cobra	43	res-pois/lvl(6) -	12	120	813	10650	10686	36	0.014760147601476014	0.011267605633802818	0.011229646266142616	-23.661971830985905	-23.919146546883773
suffix	boot	50	214	of Skill	17	dex 4-5	36	360	813	10650	10686	36	0.04428044280442804	0.03380281690140845	0.033688938798427846	-23.661971830985916	-23.919146546883773
suffix	boot	50	215	of Accuracy	17	dex 6-9	36	360	813	10650	10686	36	0.04428044280442804	0.03380281690140845	0.033688938798427846	-23.661971830985916	-23.919146546883773
suffix	boot	50	318	of Pacing	35	move1 10-10	36	360	813	10650	10686	36	0.04428044280442804	0.03380281690140845	0.033688938798427846	-23.661971830985916	-23.919146546883773
suffix	boot	50	319	of Haste	35	move2 20-20	48	480	813	10650	10686	36	0.05904059040590406	0.04507042253521127	0.044918585064570464	-23.661971830985905	-23.919146546883773
suffix	boot	50	320	of Speed	35	move3 30-30	48	480	813	10650	10686	36	0.05904059040590406	0.04507042253521127	0.044918585064570464	-23.661971830985905	-23.919146546883773
suffix	boot	50	323	of Balance	18	balance1 10-10	48	480	813	10650	10686	36	0.05904059040590406	0.04507042253521127	0.044918585064570464	-23.661971830985905	-23.919146546883773
suffix	boot	50	348	of Radiance	25	light 3-3; att 30-30	12	120	813	10650	10686	36	0.014760147601476014	0.011267605633802818	0.011229646266142616	-23.661971830985905	-23.919146546883773
suffix	boot	50	349	of the Sun	25	light 5-5; att% 5-5	12	120	813	10650	10686	36	0.014760147601476014	0.011267605633802818	0.011229646266142616	-23.661971830985905	-23.919146546883773
suffix	boot	50	350	of Chance	22	mag% 5-12	48	480	813	10650	10686	36	0.05904059040590406	0.04507042253521127	0.044918585064570464	-23.661971830985905	-23.919146546883773
suffix	boot	50	351	of Fortune	22	mag% 13-20	48	480	813	10650	10686	36	0.05904059040590406	0.04507042253521127	0.044918585064570464	-23.661971830985905	-23.919146546883773
suffix	boot	50	352	of Fortune	22	mag% 21-25	48	480	813	10650	10686	36	0.05904059040590406	0.04507042253521127	0.044918585064570464	-23.661971830985905	-23.919146546883773
suffix	boot	50	353	of Luck	22	mag% 26-35	48	480	813	10650	10686	36	0.05904059040590406	0.04507042253521127	0.044918585064570464	-23.661971830985905	-23.919146546883773
suffix	boot	50	359	of Wealth	21	gold% 41-80	48	480	813	10650	10686	36	0.05904059040590406	0.04507042253521127	0.044918585064570464	-23.661971830985905	-23.919146546883773
suffix	boot	50	365	of Fast Repair	37	rep-dur(5) -	12	120	813	10650	10686	36	0.014760147601476014	0.011267605633802818	0.011229646266142616	-23.661971830985905	-23.919146546883773
suffix	boot	50	366	of Ages	39	indestruct 1-1	12	120	813	10650	10686	36	0.014760147601476014	0.011267605633802818	0.011229646266142616	-23.661971830985905	-23.919146546883773
suffix	boot	50	525	of Burst of Speed2	77	gethit-skill(258) 8-8	1	10	813	10650	10686	36	0.0012300123001230013	0.0009389671361502347	0.0009358038555118847	-23.661971830985916	-23.919146546883773
suffix	boot	50	610	of Burst of Speed2	79	levelup-skill(Quickness) 100-4	4	40	813	10650	10686	36	0.004920049200492005	0.003755868544600939	0.0037432154220475387	-23.661971830985916	-23.919146546883773
suffix	boot	50	611	of Burst of Speed2	79	levelup-skill(Quickness) 100-30	4	40	813	10650	10686	36	0.004920049200492005	0.003755868544600939	0.0037432154220475387	-23.661971830985916	-23.919146546883773
suffix	boot	66	80	of Shock	13	ltng-min 1-1; ltng-max 11-23	24	240	849	9810	9882	72	0.028268551236749116	0.024464831804281346	0.024286581663630843	-13.455657492354733	-14.086217364905895
suffix	boot	66	81	of Lightning	13	ltng-min 1-1; ltng-max 24-50	24	240	849	9810	9882	72	0.028268551236749116	0.024464831804281346	0.024286581663630843	-13.455657492354733	-14.086217364905895
suffix	boot	66	97	of Warmth	11	half-freeze 1-1	48	480	849	9810	9882	72	0.05653710247349823	0.04892966360856269	0.048573163327261686	-13.455657492354733	-14.086217364905895
suffix	boot	66	147	of Incombustibility	3	abs-fire 4-6	12	120	849	9810	9882	72	0.014134275618374558	0.012232415902140673	0.012143290831815421	-13.455657492354733	-14.086217364905895
suffix	boot	66	148	of Amianthus	3	abs-fire 7-9	12	120	849	9810	9882	72	0.014134275618374558	0.012232415902140673	0.012143290831815421	-13.455657492354733	-14.086217364905895
suffix	boot	66	149	of Fire Quenching	3	abs-fire 10-15	12	120	849	9810	9882	72	0.014134275618374558	0.012232415902140673	0.012143290831815421	-13.455657492354733	-14.086217364905895
suffix	boot	66	160	of Insulation	3	abs-ltng 4-6	12	120	849	9810	9882	72	0.014134275618374558	0.012232415902140673	0.012143290831815421	-13.455657492354733	-14.086217364905895
suffix	boot	66	161	of Grounding	3	abs-ltng 7-9	12	120	849	9810	9882	72	0.014134275618374558	0.012232415902140673	0.012143290831815421	-13.455657492354733	-14.086217364905895
suffix	boot	66	162	of the Dynamo	3	abs-ltng 10-15	12	120	849	9810	9882	72	0.014134275618374558	0.012232415902140673	0.012143290831815421	-13.455657492354733	-14.086217364905895
suffix	boot	66	173	of Thawing	3	abs-cold 4-6	12	120	849	9810	9882	72	0.014134275618374558	0.012232415902140673	0.012143290831815421	-13.455657492354733	-14.086217364905895
suffix	boot	66	174	of the Dunes	3	abs-cold 7-9	12	120	849	9810	9882	72	0.014134275618374558	0.012232415902140673	0.012143290831815421	-13.455657492354733	-14.086217364905895
suffix	boot	66	175	of the Sirocco	3	abs-cold 10-15	12	120	849	9810	9882	72	0.014134275618374558	0.012232415902140673	0.012143290831815421	-13.455657492354733	-14.086217364905895
suffix	boot	66	186	of the Yeti	43	res-cold/lvl(6) -	12	120	849	9810	9882	72	0.014134275618374558	0.012232415902140673	0.012143290831815421	-13.455657492354733	-14.086217364905895
suffix	boot	66	188	of the Phoenix	43	res-fire/lvl(6) -	12	120	849	9810	9882	72	0.014134275618374558	0.012232415902140673	0.012143290831815421	-13.455657492354733	-14.086217364905895
suffix	boot	66	190	of the Efreeti	43	res-ltng/lvl(6) -	12	120	849	9810	9882	72	0.014134275618374558	0.012232415902140673	0.012143290831815421	-13.455657492354733	-14.086217364905895
suffix	boot	66	192	of the Cobra	43	res-pois/lvl(6) -	12	120	849	9810	9882	72	0.014134275618374558	0.012232415902140673	0.012143290831815421	-13.455657492354733	-14.086217364905895
suffix	boot	66	196	of Winter2	67	res-cold-max 1-10	24	240	849	9810	9882	72	0.028268551236749116	0.024464831804281346	0.024286581663630843	-13.455657492354733	-14.086217364905895
suffix	boot	66	197	of Summer2	67	res-fire-max 1-10	24	240	849	9810	9882	72	0.028268551236749116	0.024464831804281346	0.024286581663630843	-13.455657492354733	-14.086217364905895
suffix	boot	66	198	of Spring2	67	res-ltng-max 1-10	24	240	849	9810	9882	72	0.028268551236749116	0.024464831804281346	0.024286581663630843	-13.455657492354733	-14.086217364905895
suffix	boot	66	199	of Autumn2	67	res-pois-max 1-10	24	240	849	9810	9882	72	0.028268551236749116	0.024464831804281346	0.024286581663630843	-13.455657492354733	-14.086217364905895
suffix	boot	66	215	of Accuracy	17	dex 6-9	36	360	849	9810	9882	72	0.04240282685512368	0.03669724770642202	0.03642987249544627	-13.455657492354744	-14.086217364905885
suffix	boot	66	216	of Precision	17	dex 10-15	36	360	849	9810	9882	72	0.04240282685512368	0.03669724770642202	0.03642987249544627	-13.455657492354744	-14.086217364905885
suffix	boot	66	319	of Haste	35	move2 20-20	48	480	849	9810	9882	72	0.05653710247349823	0.04892966360856269	0.048573163327261686	-13.455657492354733	-14.086217364905895
suffix	boot	66	320	of Speed	35	move3 30-30	48	480	849	9810	9882	72	0.05653710247349823	0.04892966360856269	0.048573163327261686	-13.455657492354733	-14.086217364905895
suffix	boot	66	322	of Acceleration	35	move3 40-40	48	480	849	9810	9882	72	0.05653710247349823	0.04892966360856269	0.048573163327261686	-13.455657492354733	-14.086217364905895
suffix	boot	66	323	of Balance	18	balance1 10-10	48	480	849	9810	9882	72	0.05653710247349823	0.04892966360856269	0.048573163327261686	-13.455657492354733	-14.086217364905895
suffix	boot	66	349	of the Sun	25	light 5-5; att% 5-5	12	120	849	9810	9882	72	0.014134275618374558	0.012232415902140673	0.012143290831815421	-13.455657492354733	-14.086217364905895
suffix	boot	66	351	of Fortune	22	mag% 13-20	48	480	849	9810	9882	72	0.05653710247349823	0.04892966360856269	0.048573163327261686	-13.455657492354733	-14.086217364905895
suffix	boot	66	352	of Fortune	22	mag% 21-25	48	480	849	9810	9882	72	0.05653710247349823	0.04892966360856269	0.048573163327261686	-13.455657492354733	-14.086217364905895
suffix	boot	66	353	of Luck	22	mag% 26-35	48	480	849	9810	9882	72	0.05653710247349823	0.04892966360856269	0.048573163327261686	-13.455657492354733	-14.086217364905895
suffix	boot	66	359	of Wealth	21	gold% 41-80	48	480	849	9810	9882	72	0.05653710247349823	0.04892966360856269	0.048573163327261686	-13.455657492354733	-14.086217364905895
suffix	boot	66	365	of Fast Repair	37	rep-dur(5) -	12	120	849	9810	9882	72	0.014134275618374558	0.012232415902140673	0.012143290831815421	-13.455657492354733	-14.086217364905895
suffix	boot	66	366	of Ages	39	indestruct 1-1	12	120	849	9810	9882	72	0.014134275618374558	0.012232415902140673	0.012143290831815421	-13.455657492354733	-14.086217364905895
suffix	boot	66	525	of Burst of Speed2	77	gethit-skill(258) 8-8	1	10	849	9810	9882	72	0.001177856301531213	0.0010193679918450561	0.0010119409026512851	-13.455657492354723	-14.086217364905885
suffix	boot	66	610	of Burst of Speed2	79	levelup-skill(Quickness) 100-4	4	40	849	9810	9882	72	0.004711425206124852	0.004077471967380225	0.0040477636106051405	-13.455657492354723	-14.086217364905885
suffix	boot	66	611	of Burst of Speed2	79	levelup-skill(Quickness) 100-30	4	40	849	9810	9882	72	0.004711425206124852	0.004077471967380225	0.0040477636106051405	-13.455657492354723	-14.086217364905885
suffix	boot	81	80	of Shock	13	ltng-min 1-1; ltng-max 11-23	24	240	933	9510	9618	108	0.02572347266881029	0.025236593059936908	0.024953212726138492	-1.8927444794952675	-2.9943855271366115
suffix	boot	81	81	of Lightning	13	ltng-min 1-1; ltng-max 24-50	24	240	933	9510	9618	108	0.02572347266881029	0.025236593059936908	0.024953212726138492	-1.8927444794952675	-2.9943855271366115
suffix	boot	81	82	of Thunder	13	ltng-min 1-1; ltng-max 51-75	24	240	933	9510	9618	108	0.02572347266881029	0.025236593059936908	0.024953212726138492	-1.8927444794952675	-2.9943855271366115
suffix	boot	81	97	of Warmth	11	half-freeze 1-1	48	480	933	9510	9618	108	0.05144694533762058	0.050473186119873815	0.049906425452276984	-1.8927444794952675	-2.9943855271366115
suffix	boot	81	98	of Warmth	11	nofreeze 1-1	24	240	933	9510	9618	108	0.02572347266881029	0.025236593059936908	0.024953212726138492	-1.8927444794952675	-2.9943855271366115
suffix	boot	81	148	of Amianthus	3	abs-fire 7-9	12	120	933	9510	9618	108	0.012861736334405145	0.012618296529968454	0.012476606363069246	-1.8927444794952675	-2.9943855271366115
suffix	boot	81	149	of Fire Quenching	3	abs-fire 10-15	12	120	933	9510	9618	108	0.012861736334405145	0.012618296529968454	0.012476606363069246	-1.8927444794952675	-2.9943855271366115
suffix	boot	81	161	of Grounding	3	abs-ltng 7-9	12	120	933	9510	9618	108	0.012861736334405145	0.012618296529968454	0.012476606363069246	-1.8927444794952675	-2.9943855271366115
suffix	boot	81	162	of the Dynamo	3	abs-ltng 10-15	12	120	933	9510	9618	108	0.012861736334405145	0.012618296529968454	0.012476606363069246	-1.8927444794952675	-2.9943855271366115
suffix	boot	81	174	of the Dunes	3	abs-cold 7-9	12	120	933	9510	9618	108	0.012861736334405145	0.012618296529968454	0.012476606363069246	-1.8927444794952675	-2.9943855271366115
suffix	boot	81	175	of the Sirocco	3	abs-cold 10-15	12	120	933	9510	9618	108	0.012861736334405145	0.012618296529968454	0.012476606363069246	-1.8927444794952675	-2.9943855271366115
suffix	boot	81	186	of the Yeti	43	res-cold/lvl(6) -	12	120	933	9510	9618	108	0.012861736334405145	0.012618296529968454	0.012476606363069246	-1.8927444794952675	-2.9943855271366115
suffix	boot	81	188	of the Phoenix	43	res-fire/lvl(6) -	12	120	933	9510	9618	108	0.012861736334405145	0.012618296529968454	0.012476606363069246	-1.8927444794952675	-2.9943855271366115
suffix	boot	81	190	of the Efreeti	43	res-ltng/lvl(6) -	12	120	933	9510	9618	108	0.012861736334405145	0.012618296529968454	0.012476606363069246	-1.8927444794952675	-2.9943855271366115
suffix	boot	81	192	of the Cobra	43	res-pois/lvl(6) -	12	120	933	9510	9618	108	0.012861736334405145	0.012618296529968454	0.012476606363069246	-1.8927444794952675	-2.9943855271366115
suffix	boot	81	196	of Winter2	67	res-cold-max 1-10	24	240	933	9510	9618	108	0.02572347266881029	0.025236593059936908	0.024953212726138492	-1.8927444794952675	-2.9943855271366115
suffix	boot	81	197	of Summer2	67	res-fire-max 1-10	24	240	933	9510	9618	108	0.02572347266881029	0.025236593059936908	0.024953212726138492	-1.8927444794952675	-2.9943855271366115
suffix	boot	81	198	of Spring2	67	res-ltng-max 1-10	24	240	933	9510	9618	108	0.02572347266881029	0.025236593059936908	0.024953212726138492	-1.8927444794952675	-2.9943855271366115
suffix	boot	81	199	of Autumn2	67	res-pois-max 1-10	24	240	933	9510	9618	108	0.02572347266881029	0.025236593059936908	0.024953212726138492	-1.8927444794952675	-2.9943855271366115
suffix	boot	81	200	of the Four Seasons2	67	res-all-max 1-3	24	240	933	9510	9618	108	0.02572347266881029	0.025236593059936908	0.024953212726138492	-1.8927444794952675	-2.9943855271366115
suffix	boot	81	216	of Precision	17	dex 10-15	36	360	933	9510	9618	108	0.03858520900321544	0.03785488958990536	0.037429819089207735	-1.8927444794952786	-2.9943855271366338
suffix	boot	81	222	of Perfection	17	dex 20-30	36	360	933	9510	9618	108	0.03858520900321544	0.03785488958990536	0.037429819089207735	-1.8927444794952786	-2.9943855271366338
suffix	boot	81	308	of Regeneration	19	regen 3-5	48	480	933	9510	9618	108	0.05144694533762058	0.050473186119873815	0.049906425452276984	-1.8927444794952675	-2.9943855271366115
suffix	boot	81	319	of Haste	35	move2 20-20	48	480	933	9510	9618	108	0.05144694533762058	0.050473186119873815	0.049906425452276984	-1.8927444794952675	-2.9943855271366115
suffix	boot	81	320	of Speed	35	move3 30-30	48	480	933	9510	9618	108	0.05144694533762058	0.050473186119873815	0.049906425452276984	-1.8927444794952675	-2.9943855271366115
suffix	boot	81	322	of Acceleration	35	move3 40-40	48	480	933	9510	9618	108	0.05144694533762058	0.050473186119873815	0.049906425452276984	-1.8927444794952675	-2.9943855271366115
suffix	boot	81	323	of Balance	18	balance1 10-10	48	480	933	9510	9618	108	0.05144694533762058	0.050473186119873815	0.049906425452276984	-1.8927444794952675	-2.9943855271366115
suffix	boot	81	349	of the Sun	25	light 5-5; att% 5-5	12	120	933	9510	9618	108	0.012861736334405145	0.012618296529968454	0.012476606363069246	-1.8927444794952675	-2.9943855271366115
suffix	boot	81	351	of Fortune	22	mag% 13-20	48	480	933	9510	9618	108	0.05144694533762058	0.050473186119873815	0.049906425452276984	-1.8927444794952675	-2.9943855271366115
suffix	boot	81	352	of Fortune	22	mag% 21-25	48	480	933	9510	9618	108	0.05144694533762058	0.050473186119873815	0.049906425452276984	-1.8927444794952675	-2.9943855271366115
suffix	boot	81	353	of Luck	22	mag% 26-35	48	480	933	9510	9618	108	0.05144694533762058	0.050473186119873815	0.049906425452276984	-1.8927444794952675	-2.9943855271366115
suffix	boot	81	359	of Wealth	21	gold% 41-80	48	480	933	9510	9618	108	0.05144694533762058	0.050473186119873815	0.049906425452276984	-1.8927444794952675	-2.9943855271366115
suffix	boot	81	365	of Fast Repair	37	rep-dur(5) -	12	120	933	9510	9618	108	0.012861736334405145	0.012618296529968454	0.012476606363069246	-1.8927444794952675	-2.9943855271366115
suffix	boot	81	366	of Ages	39	indestruct 1-1	12	120	933	9510	9618	108	0.012861736334405145	0.012618296529968454	0.012476606363069246	-1.8927444794952675	-2.9943855271366115
suffix	boot	81	525	of Burst of Speed2	77	gethit-skill(258) 8-8	1	10	933	9510	9618	108	0.0010718113612004287	0.0010515247108307045	0.001039717196922437	-1.8927444794952675	-2.9943855271366226
suffix	boot	81	610	of Burst of Speed2	79	levelup-skill(Quickness) 100-4	4	40	933	9510	9618	108	0.004287245444801715	0.004206098843322818	0.004158868787689748	-1.8927444794952675	-2.9943855271366226
suffix	boot	81	611	of Burst of Speed2	79	levelup-skill(Quickness) 100-30	4	40	933	9510	9618	108	0.004287245444801715	0.004206098843322818	0.004158868787689748	-1.8927444794952675	-2.9943855271366226
suffix	boot	90	80	of Shock	13	ltng-min 1-1; ltng-max 11-23	24	240	969	9690	9798	108	0.02476780185758514	0.02476780185758514	0.02449479485609308	0.0	-1.102265768524202
suffix	boot	90	81	of Lightning	13	ltng-min 1-1; ltng-max 24-50	24	240	969	9690	9798	108	0.02476780185758514	0.02476780185758514	0.02449479485609308	0.0	-1.102265768524202
suffix	boot	90	82	of Thunder	13	ltng-min 1-1; ltng-max 51-75	24	240	969	9690	9798	108	0.02476780185758514	0.02476780185758514	0.02449479485609308	0.0	-1.102265768524202
suffix	boot	90	83	of Storms	13	ltng-min 1-1; ltng-max 76-100	24	240	969	9690	9798	108	0.02476780185758514	0.02476780185758514	0.02449479485609308	0.0	-1.102265768524202
suffix	boot	90	97	of Warmth	11	half-freeze 1-1	48	480	969	9690	9798	108	0.04953560371517028	0.04953560371517028	0.04898958971218616	0.0	-1.102265768524202
suffix	boot	90	98	of Warmth	11	nofreeze 1-1	24	240	969	9690	9798	108	0.02476780185758514	0.02476780185758514	0.02449479485609308	0.0	-1.102265768524202
suffix	boot	90	148	of Amianthus	3	abs-fire 7-9	12	120	969	9690	9798	108	0.01238390092879257	0.01238390092879257	0.01224739742804654	0.0	-1.102265768524202
suffix	boot	90	149	of Fire Quenching	3	abs-fire 10-15	12	120	969	9690	9798	108	0.01238390092879257	0.01238390092879257	0.01224739742804654	0.0	-1.102265768524202
suffix	boot	90	161	of Grounding	3	abs-ltng 7-9	12	120	969	9690	9798	108	0.01238390092879257	0.01238390092879257	0.01224739742804654	0.0	-1.102265768524202
suffix	boot	90	162	of the Dynamo	3	abs-ltng 10-15	12	120	969	9690	9798	108	0.01238390092879257	0.01238390092879257	0.01224739742804654	0.0	-1.102265768524202
suffix	boot	90	174	of the Dunes	3	abs-cold 7-9	12	120	969	9690	9798	108	0.01238390092879257	0.01238390092879257	0.01224739742804654	0.0	-1.102265768524202
suffix	boot	90	175	of the Sirocco	3	abs-cold 10-15	12	120	969	9690	9798	108	0.01238390092879257	0.01238390092879257	0.01224739742804654	0.0	-1.102265768524202
suffix	boot	90	186	of the Yeti	43	res-cold/lvl(6) -	12	120	969	9690	9798	108	0.01238390092879257	0.01238390092879257	0.01224739742804654	0.0	-1.102265768524202
suffix	boot	90	188	of the Phoenix	43	res-fire/lvl(6) -	12	120	969	9690	9798	108	0.01238390092879257	0.01238390092879257	0.01224739742804654	0.0	-1.102265768524202
suffix	boot	90	190	of the Efreeti	43	res-ltng/lvl(6) -	12	120	969	9690	9798	108	0.01238390092879257	0.01238390092879257	0.01224739742804654	0.0	-1.102265768524202
suffix	boot	90	192	of the Cobra	43	res-pois/lvl(6) -	12	120	969	9690	9798	108	0.01238390092879257	0.01238390092879257	0.01224739742804654	0.0	-1.102265768524202
suffix	boot	90	196	of Winter2	67	res-cold-max 1-10	24	240	969	9690	9798	108	0.02476780185758514	0.02476780185758514	0.02449479485609308	0.0	-1.102265768524202
suffix	boot	90	197	of Summer2	67	res-fire-max 1-10	24	240	969	9690	9798	108	0.02476780185758514	0.02476780185758514	0.02449479485609308	0.0	-1.102265768524202
suffix	boot	90	198	of Spring2	67	res-ltng-max 1-10	24	240	969	9690	9798	108	0.02476780185758514	0.02476780185758514	0.02449479485609308	0.0	-1.102265768524202
suffix	boot	90	199	of Autumn2	67	res-pois-max 1-10	24	240	969	9690	9798	108	0.02476780185758514	0.02476780185758514	0.02449479485609308	0.0	-1.102265768524202
suffix	boot	90	200	of the Four Seasons2	67	res-all-max 1-3	24	240	969	9690	9798	108	0.02476780185758514	0.02476780185758514	0.02449479485609308	0.0	-1.102265768524202
suffix	boot	90	201	of the Four Seasons2	67	res-all-max 4-6	12	120	969	9690	9798	108	0.01238390092879257	0.01238390092879257	0.01224739742804654	0.0	-1.102265768524202
suffix	boot	90	216	of Precision	17	dex 10-15	36	360	969	9690	9798	108	0.03715170278637771	0.03715170278637771	0.03674219228413962	0.0	-1.10226576852418
suffix	boot	90	222	of Perfection	17	dex 20-30	36	360	969	9690	9798	108	0.03715170278637771	0.03715170278637771	0.03674219228413962	0.0	-1.10226576852418
suffix	boot	90	308	of Regeneration	19	regen 3-5	48	480	969	9690	9798	108	0.04953560371517028	0.04953560371517028	0.04898958971218616	0.0	-1.102265768524202
suffix	boot	90	319	of Haste	35	move2 20-20	48	480	969	9690	9798	108	0.04953560371517028	0.04953560371517028	0.04898958971218616	0.0	-1.102265768524202
suffix	boot	90	320	of Speed	35	move3 30-30	48	480	969	9690	9798	108	0.04953560371517028	0.04953560371517028	0.04898958971218616	0.0	-1.102265768524202
suffix	boot	90	322	of Acceleration	35	move3 40-40	48	480	969	9690	9798	108	0.04953560371517028	0.04953560371517028	0.04898958971218616	0.0	-1.102265768524202
suffix	boot	90	323	of Balance	18	balance1 10-10	48	480	969	9690	9798	108	0.04953560371517028	0.04953560371517028	0.04898958971218616	0.0	-1.102265768524202
suffix	boot	90	349	of the Sun	25	light 5-5; att% 5-5	12	120	969	9690	9798	108	0.01238390092879257	0.01238390092879257	0.01224739742804654	0.0	-1.102265768524202
suffix	boot	90	351	of Fortune	22	mag% 13-20	48	480	969	9690	9798	108	0.04953560371517028	0.04953560371517028	0.04898958971218616	0.0	-1.102265768524202
suffix	boot	90	352	of Fortune	22	mag% 21-25	48	480	969	9690	9798	108	0.04953560371517028	0.04953560371517028	0.04898958971218616	0.0	-1.102265768524202
suffix	boot	90	353	of Luck	22	mag% 26-35	48	480	969	9690	9798	108	0.04953560371517028	0.04953560371517028	0.04898958971218616	0.0	-1.102265768524202
suffix	boot	90	359	of Wealth	21	gold% 41-80	48	480	969	9690	9798	108	0.04953560371517028	0.04953560371517028	0.04898958971218616	0.0	-1.102265768524202
suffix	boot	90	365	of Fast Repair	37	rep-dur(5) -	12	120	969	9690	9798	108	0.01238390092879257	0.01238390092879257	0.01224739742804654	0.0	-1.102265768524202
suffix	boot	90	366	of Ages	39	indestruct 1-1	12	120	969	9690	9798	108	0.01238390092879257	0.01238390092879257	0.01224739742804654	0.0	-1.102265768524202
suffix	boot	90	525	of Burst of Speed2	77	gethit-skill(258) 8-8	1	10	969	9690	9798	108	0.0010319917440660474	0.0010319917440660474	0.0010206164523372118	0.0	-1.1022657685241688
suffix	boot	90	610	of Burst of Speed2	79	levelup-skill(Quickness) 100-4	4	40	969	9690	9798	108	0.0041279669762641896	0.0041279669762641896	0.004082465809348847	0.0	-1.1022657685241688
suffix	boot	90	611	of Burst of Speed2	79	levelup-skill(Quickness) 100-30	4	40	969	9690	9798	108	0.0041279669762641896	0.0041279669762641896	0.004082465809348847	0.0	-1.1022657685241688
suffix	boot	100	80	of Shock	13	ltng-min 1-1; ltng-max 11-23	24	240	969	9690	9798	108	0.02476780185758514	0.02476780185758514	0.02449479485609308	0.0	-1.102265768524202
suffix	boot	100	81	of Lightning	13	ltng-min 1-1; ltng-max 24-50	24	240	969	9690	9798	108	0.02476780185758514	0.02476780185758514	0.02449479485609308	0.0	-1.102265768524202
