side	sample_item	line	group	name	mods	current_freq	proposed_freq	current_pool_weight	after_regular_weight	after_greater_weight	after_total_weight	before_per_slot	after_per_slot_existing_only	after_per_slot_with_greater	existing_only_relative_delta	with_greater_relative_delta
suffix	amul	151	3	of Incombustibility	abs-fire 3-4	12	120	3281	32810	956	33766	0.00365742151782993	0.00365742151782993	0.003553870757566783	0.0	-0.02831250370194882
suffix	amul	152	3	of Amianthus	abs-fire 5-6	12	120	3281	32810	956	33766	0.00365742151782993	0.00365742151782993	0.003553870757566783	0.0	-0.02831250370194882
suffix	amul	153	3	of Fire Quenching	abs-fire 8-10	12	120	3281	32810	956	33766	0.00365742151782993	0.00365742151782993	0.003553870757566783	0.0	-0.02831250370194882
suffix	amul	156	3	of Fire Coalescence1	abs-fire% 3-7	12	120	3281	32810	956	33766	0.00365742151782993	0.00365742151782993	0.003553870757566783	0.0	-0.02831250370194882
suffix	amul	157	3	of Fire Coalescence1	abs-fire% 8-15	12	120	3281	32810	956	33766	0.00365742151782993	0.00365742151782993	0.003553870757566783	0.0	-0.02831250370194882
suffix	amul	158	3	of Fire Coalescence1	abs-fire% 16-25	12	120	3281	32810	956	33766	0.00365742151782993	0.00365742151782993	0.003553870757566783	0.0	-0.02831250370194882
suffix	amul	163	3	of Resistance	abs-ltng 1-2	12	120	3281	32810	956	33766	0.00365742151782993	0.00365742151782993	0.003553870757566783	0.0	-0.02831250370194882
suffix	amul	164	3	of Insulation	abs-ltng 3-4	12	120	3281	32810	956	33766	0.00365742151782993	0.00365742151782993	0.003553870757566783	0.0	-0.02831250370194882
suffix	amul	165	3	of Grounding	abs-ltng 5-6	12	120	3281	32810	956	33766	0.00365742151782993	0.00365742151782993	0.003553870757566783	0.0	-0.02831250370194882
suffix	amul	166	3	of the Dynamo	abs-ltng 8-10	12	120	3281	32810	956	33766	0.00365742151782993	0.00365742151782993	0.003553870757566783	0.0	-0.02831250370194882
suffix	amul	169	3	of Lightning Coalescence1	abs-ltng% 3-7	12	120	3281	32810	956	33766	0.00365742151782993	0.00365742151782993	0.003553870757566783	0.0	-0.02831250370194882
suffix	amul	170	3	of Lightning Coalescence1	abs-ltng% 8-15	12	120	3281	32810	956	33766	0.00365742151782993	0.00365742151782993	0.003553870757566783	0.0	-0.02831250370194882
suffix	amul	171	3	of Lightning Coalescence1	abs-ltng% 16-25	12	120	3281	32810	956	33766	0.00365742151782993	0.00365742151782993	0.003553870757566783	0.0	-0.02831250370194882
suffix	amul	176	3	of Warming	abs-cold 1-2	12	120	3281	32810	956	33766	0.00365742151782993	0.00365742151782993	0.003553870757566783	0.0	-0.02831250370194882
suffix	amul	177	3	of Thawing	abs-cold 3-4	12	120	3281	32810	956	33766	0.00365742151782993	0.00365742151782993	0.003553870757566783	0.0	-0.02831250370194882
suffix	amul	178	3	of the Dunes	abs-cold 5-6	12	120	3281	32810	956	33766	0.00365742151782993	0.00365742151782993	0.003553870757566783	0.0	-0.02831250370194882
suffix	amul	179	3	of the Sirocco	abs-cold 8-10	12	120	3281	32810	956	33766	0.00365742151782993	0.00365742151782993	0.003553870757566783	0.0	-0.02831250370194882
suffix	amul	182	3	of Chilling Coalescence1	abs-cold% 3-7	12	120	3281	32810	956	33766	0.00365742151782993	0.00365742151782993	0.003553870757566783	0.0	-0.02831250370194882
suffix	amul	183	3	of Chilling Coalescence1	abs-cold% 8-15	12	120	3281	32810	956	33766	0.00365742151782993	0.00365742151782993	0.003553870757566783	0.0	-0.02831250370194882
suffix	amul	184	3	of Chilling Coalescence1	abs-cold% 16-25	12	120	3281	32810	956	33766	0.00365742151782993	0.00365742151782993	0.003553870757566783	0.0	-0.02831250370194882
suffix	amul	186	43	of the Yeti	res-cold/lvl(6) -	12	120	3281	32810	956	33766	0.00365742151782993	0.00365742151782993	0.003553870757566783	0.0	-0.02831250370194882
suffix	amul	188	43	of the Phoenix	res-fire/lvl(6) -	12	120	3281	32810	956	33766	0.00365742151782993	0.00365742151782993	0.003553870757566783	0.0	-0.02831250370194882
suffix	amul	190	43	of the Efreeti	res-ltng/lvl(6) -	12	120	3281	32810	956	33766	0.00365742151782993	0.00365742151782993	0.003553870757566783	0.0	-0.02831250370194882
suffix	amul	192	43	of the Cobra	res-pois/lvl(6) -	12	120	3281	32810	956	33766	0.00365742151782993	0.00365742151782993	0.003553870757566783	0.0	-0.02831250370194882
suffix	amul	196	67	of Winter2	res-cold-max 1-10	24	240	3281	32810	956	33766	0.00731484303565986	0.00731484303565986	0.007107741515133566	0.0	-0.02831250370194882
suffix	amul	197	67	of Summer2	res-fire-max 1-10	24	240	3281	32810	956	33766	0.00731484303565986	0.00731484303565986	0.007107741515133566	0.0	-0.02831250370194882
suffix	amul	198	67	of Spring2	res-ltng-max 1-10	24	240	3281	32810	956	33766	0.00731484303565986	0.00731484303565986	0.007107741515133566	0.0	-0.02831250370194882
suffix	amul	199	67	of Autumn2	res-pois-max 1-10	24	240	3281	32810	956	33766	0.00731484303565986	0.00731484303565986	0.007107741515133566	0.0	-0.02831250370194882
suffix	amul	200	67	of the Four Seasons2	res-all-max 1-3	24	240	3281	32810	956	33766	0.00731484303565986	0.00731484303565986	0.007107741515133566	0.0	-0.02831250370194882
suffix	amul	201	67	of the Four Seasons2	res-all-max 4-6	12	120	3281	32810	956	33766	0.00365742151782993	0.00365742151782993	0.003553870757566783	0.0	-0.02831250370194882
suffix	amul	206	17	of Perfection	dex 16-20	36	360	3281	32810	956	33766	0.01097226455348979	0.01097226455348979	0.01066161227270035	0.0	-0.02831250370194871
suffix	amul	207	17	of Nirvana	dex 21-30	36	360	3281	32810	956	33766	0.01097226455348979	0.01097226455348979	0.01066161227270035	0.0	-0.02831250370194871
suffix	amul	226	31	of the Giant	str 10-15	36	360	3281	32810	956	33766	0.01097226455348979	0.01097226455348979	0.01066161227270035	0.0	-0.02831250370194871
suffix	amul	227	31	of the Titan	str 16-20	36	360	3281	32810	956	33766	0.01097226455348979	0.01097226455348979	0.01066161227270035	0.0	-0.02831250370194871
suffix	amul	228	31	of Atlus	str 21-30	36	360	3281	32810	956	33766	0.01097226455348979	0.01097226455348979	0.01066161227270035	0.0	-0.02831250370194871
suffix	amul	246	23	of Sorcery	enr 11-15	36	360	3281	32810	956	33766	0.01097226455348979	0.01097226455348979	0.01066161227270035	0.0	-0.02831250370194871
suffix	amul	247	23	of Wizardry	enr 16-20	36	360	3281	32810	956	33766	0.01097226455348979	0.01097226455348979	0.01066161227270035	0.0	-0.02831250370194871
suffix	amul	248	23	of Enlightenment	enr 21-30	36	360	3281	32810	956	33766	0.01097226455348979	0.01097226455348979	0.01066161227270035	0.0	-0.02831250370194871
suffix	amul	262	42	of Grace	dex/lvl(3) -	12	120	3281	32810	956	33766	0.00365742151782993	0.00365742151782993	0.003553870757566783	0.0	-0.02831250370194882
suffix	amul	263	42	of Power	str/lvl(3) -	12	120	3281	32810	956	33766	0.00365742151782993	0.00365742151782993	0.003553870757566783	0.0	-0.02831250370194882
suffix	amul	264	42	of Grace and Power	str/lvl(3) -, dex/lvl(3) -	12	120	3281	32810	956	33766	0.00365742151782993	0.00365742151782993	0.003553870757566783	0.0	-0.02831250370194882
suffix	amul	277	42	of the Sky	all-stats 5-10	12	120	3281	32810	956	33766	0.00365742151782993	0.00365742151782993	0.003553870757566783	0.0	-0.02831250370194882
suffix	amul	278	42	of the Stars	all-stats 11-15	12	120	3281	32810	956	33766	0.00365742151782993	0.00365742151782993	0.003553870757566783	0.0	-0.02831250370194882
suffix	amul	279	42	of the Heavens	all-stats 16-20	12	120	3281	32810	956	33766	0.00365742151782993	0.00365742151782993	0.003553870757566783	0.0	-0.02831250370194882
suffix	amul	280	42	of the Zodiac	all-stats 21-30	12	120	3281	32810	956	33766	0.00365742151782993	0.00365742151782993	0.003553870757566783	0.0	-0.02831250370194882
suffix	amul	285	26	of the Mammoth	hp 31-40	36	360	3281	32810	956	33766	0.01097226455348979	0.01097226455348979	0.01066161227270035	0.0	-0.02831250370194871
suffix	amul	286	26	of the Colosuss	hp 41-60	36	360	3281	32810	956	33766	0.01097226455348979	0.01097226455348979	0.01066161227270035	0.0	-0.02831250370194871
suffix	amul	287	26	of the Squid	hp 61-80	36	360	3281	32810	956	33766	0.01097226455348979	0.01097226455348979	0.01066161227270035	0.0	-0.02831250370194871
suffix	amul	288	26	of the Whale	hp 81-100	36	360	3281	32810	956	33766	0.01097226455348979	0.01097226455348979	0.01066161227270035	0.0	-0.02831250370194871
suffix	amul	302	41	of the Elephant	hp/lvl(4) -, mana/lvl(2) -	24	240	3281	32810	956	33766	0.00731484303565986	0.00731484303565986	0.007107741515133566	0.0	-0.02831250370194882
suffix	amul	304	41	of the Kraken	hp/lvl(6) -	12	120	3281	32810	956	33766	0.00365742151782993	0.00365742151782993	0.003553870757566783	0.0	-0.02831250370194882
suffix	amul	305	41	of Memory	mana/lvl(6) -	12	120	3281	32810	956	33766	0.00365742151782993	0.00365742151782993	0.003553870757566783	0.0	-0.02831250370194882
suffix	amul	309	19	of Regrowth	regen 6-10	48	480	3281	32810	956	33766	0.01462968607131972	0.01462968607131972	0.014215483030267132	0.0	-0.02831250370194882
suffix	amul	311	19	of Revivification	regen 11-15	48	480	3281	32810	956	33766	0.01462968607131972	0.01462968607131972	0.014215483030267132	0.0	-0.02831250370194882
suffix	amul	314	67	of Vampiric Essence2	heal-kill 3-5	24	240	3281	32810	956	33766	0.00731484303565986	0.00731484303565986	0.007107741515133566	0.0	-0.02831250370194882
suffix	amul	315	67	of the Wight2	heal-kill 6-8	24	240	3281	32810	956	33766	0.00731484303565986	0.00731484303565986	0.007107741515133566	0.0	-0.02831250370194882
suffix	amul	316	67	of the Dragon's Spirit2	heal-kill 9-15	24	240	3281	32810	956	33766	0.00731484303565986	0.00731484303565986	0.007107741515133566	0.0	-0.02831250370194882
suffix	amul	317	67	of the Soul2	heal-kill 16-25	24	240	3281	32810	956	33766	0.00731484303565986	0.00731484303565986	0.007107741515133566	0.0	-0.02831250370194882
suffix	amul	349	25	of the Sun	light 5-5, att% 5-5	12	120	3281	32810	956	33766	0.00365742151782993	0.00365742151782993	0.003553870757566783	0.0	-0.02831250370194882
suffix	amul	351	22	of Fortune	mag% 13-20	48	480	3281	32810	956	33766	0.01462968607131972	0.01462968607131972	0.014215483030267132	0.0	-0.02831250370194882
suffix	amul	352	22	of Fortune	mag% 21-25	48	480	3281	32810	956	33766	0.01462968607131972	0.01462968607131972	0.014215483030267132	0.0	-0.02831250370194882
suffix	amul	353	22	of Luck	mag% 26-35	48	480	3281	32810	956	33766	0.01462968607131972	0.01462968607131972	0.014215483030267132	0.0	-0.02831250370194882
suffix	amul	354	22	of Luck	mag% 36-50	48	480	3281	32810	956	33766	0.01462968607131972	0.01462968607131972	0.014215483030267132	0.0	-0.02831250370194882
suffix	amul	358	21	of Greed	gold% 25-40	48	480	3281	32810	956	33766	0.01462968607131972	0.01462968607131972	0.014215483030267132	0.0	-0.02831250370194882
suffix	amul	359	21	of Wealth	gold% 41-80	48	480	3281	32810	956	33766	0.01462968607131972	0.01462968607131972	0.014215483030267132	0.0	-0.02831250370194882
suffix	amul	375	9	of the Apprentice	cast1 10-10	72	720	3281	32810	956	33766	0.02194452910697958	0.02194452910697958	0.0213232245454007	0.0	-0.02831250370194871
suffix	amul	380	63	of Bartering1	cheap 1-2	12	120	3281	32810	956	33766	0.00365742151782993	0.00365742151782993	0.003553870757566783	0.0	-0.02831250370194882
suffix	amul	381	63	of Haggling1	cheap 3-4	8	80	3281	32810	956	33766	0.0024382810118866198	0.0024382810118866198	0.0023692471717111888	0.0	-0.0283125037019486
suffix	amul	382	63	of Charming1	cheap 5-6	6	60	3281	32810	956	33766	0.001828710758914965	0.001828710758914965	0.0017769353787833915	0.0	-0.02831250370194882
suffix	amul	390	66	of Reanimation1	reanimate(5) 3-5	12	120	3281	32810	956	33766	0.00365742151782993	0.00365742151782993	0.003553870757566783	0.0	-0.02831250370194882
suffix	amul	391	77	of Inner Sight	gethit-skill(8) 4-6	1	10	3281	32810	956	33766	0.00030478512648582747	0.00030478512648582747	0.0002961558964638986	0.0	-0.0283125037019486
suffix	amul	394	77	of Slow Missiles	gethit-skill(17) 10-8	1	10	3281	32810	956	33766	0.00030478512648582747	0.00030478512648582747	0.0002961558964638986	0.0	-0.0283125037019486
suffix	amul	411	77	of Frost Novas	gethit-skill(44) 8-7	1	10	3281	32810	956	33766	0.00030478512648582747	0.00030478512648582747	0.0002961558964638986	0.0	-0.0283125037019486
suffix	amul	429	77	of Teleportation	gethit-skill(54) 10-1	1	10	3281	32810	956	33766	0.00030478512648582747	0.00030478512648582747	0.0002961558964638986	0.0	-0.0283125037019486
suffix	amul	481	77	of Bone Spirits	gethit-skill(93) 6-23	1	10	3281	32810	956	33766	0.00030478512648582747	0.00030478512648582747	0.0002961558964638986	0.0	-0.0283125037019486
suffix	amul	501	77	of Korlics Fury	gethit-skill(150) 8-15	1	10	3281	32810	956	33766	0.00030478512648582747	0.00030478512648582747	0.0002961558964638986	0.0	-0.0283125037019486
suffix	amul	515	77	of Twister	gethit-skill(240) 8-17	1	10	3281	32810	956	33766	0.00030478512648582747	0.00030478512648582747	0.0002961558964638986	0.0	-0.0283125037019486
suffix	amul	519	77	of Tornado	gethit-skill(245) 7-16	1	10	3281	32810	956	33766	0.00030478512648582747	0.00030478512648582747	0.0002961558964638986	0.0	-0.0283125037019486
suffix	amul	523	77	of Hurricane	gethit-skill(250) 8-21	1	10	3281	32810	956	33766	0.00030478512648582747	0.00030478512648582747	0.0002961558964638986	0.0	-0.0283125037019486
suffix	amul	527	77	of Snowlash	gethit-skill(264) 9-13	1	10	3281	32810	956	33766	0.00030478512648582747	0.00030478512648582747	0.0002961558964638986	0.0	-0.0283125037019486
suffix	amul	529	77	of Fading2	gethit-skill(267) 8-12	1	10	3281	32810	956	33766	0.00030478512648582747	0.00030478512648582747	0.0002961558964638986	0.0	-0.0283125037019486
suffix	amul	537	78	of Inner Sight	hit-skill(8) 10-11	1	10	3281	32810	956	33766	0.00030478512648582747	0.00030478512648582747	0.0002961558964638986	0.0	-0.0283125037019486
suffix	amul	538	78	of Slow Missiles	hit-skill(17) 4-2	1	10	3281	32810	956	33766	0.00030478512648582747	0.00030478512648582747	0.0002961558964638986	0.0	-0.0283125037019486
suffix	amul	550	78	of Frost Novas	hit-skill(44) 6-13	1	10	3281	32810	956	33766	0.00030478512648582747	0.00030478512648582747	0.0002961558964638986	0.0	-0.0283125037019486
suffix	amul	586	78	of Bone Spirits	hit-skill(93) 4-18	1	10	3281	32810	956	33766	0.00030478512648582747	0.00030478512648582747	0.0002961558964638986	0.0	-0.0283125037019486
suffix	amul	594	78	of Tornado	hit-skill(245) 7-12	1	10	3281	32810	956	33766	0.00030478512648582747	0.00030478512648582747	0.0002961558964638986	0.0	-0.0283125037019486
suffix	amul	596	78	of Snowlash	hit-skill(264) 5-3	1	10	3281	32810	956	33766	0.00030478512648582747	0.00030478512648582747	0.0002961558964638986	0.0	-0.0283125037019486
suffix	amul	598	79	of Inner Sight	levelup-skill(Inner Sight) 100-17	4	40	3281	32810	956	33766	0.0012191405059433099	0.0012191405059433099	0.0011846235858555944	0.0	-0.0283125037019486
suffix	amul	609	79	of Hurricane	levelup-skill(Hurricane) 100-22	4	40	3281	32810	956	33766	0.0012191405059433099	0.0012191405059433099	0.0011846235858555944	0.0	-0.0283125037019486
suffix	amul	612	79	of Fading2	levelup-skill(Fade) 100-14	4	40	3281	32810	956	33766	0.0012191405059433099	0.0012191405059433099	0.0011846235858555944	0.0	-0.0283125037019486
suffix	amul	613	79	of Frost Novas	death-skill(Frost Nova) 100-48	2	20	3281	32810	956	33766	0.0006095702529716549	0.0006095702529716549	0.0005923117929277972	0.0	-0.0283125037019486
suffix	axe	15	14	of Slaughter	dmg-max 15-20	168	1680	2715	27150	642	27792	0.061878453038674036	0.061878453038674036	0.06044905008635579	0.0	-0.02310017271157172
suffix	axe	16	14	of Butchery	dmg-max 21-40	160	1600	2715	27150	642	27792	0.058931860036832415	0.058931860036832415	0.057570523891767415	0.0	-0.02310017271157172
suffix	axe	17	14	of Evisceration	dmg-max 41-63	144	1440	2715	27150	642	27792	0.05303867403314917	0.05303867403314917	0.05181347150259067	0.0	-0.02310017271157172
suffix	axe	18	14	of Evisceration	dmg-max 64-80	128	1280	2715	27150	642	27792	0.04714548802946593	0.04714548802946593	0.04605641911341393	0.0	-0.02310017271157161
suffix	axe	19	14	of Evisceration	dmg-max 81-100	112	1120	2715	27150	642	27792	0.041252302025782686	0.041252302025782686	0.04029936672423719	0.0	-0.02310017271157172
suffix	axe	20	14	of Evisceration	dmg-max 101-120	88	880	2715	27150	642	27792	0.03241252302025783	0.03241252302025783	0.03166378814047208	0.0	-0.02310017271157183
suffix	axe	40	15	of Transcendence	dmg-min 30-40	36	360	2715	27150	642	27792	0.013259668508287293	0.013259668508287293	0.012953367875647668	0.0	-0.02310017271157172
suffix	axe	41	15	of Transcendence	dmg-min 50-60	24	240	2715	27150	642	27792	0.008839779005524863	0.008839779005524863	0.008635578583765112	0.0	-0.02310017271157172
suffix	axe	51	10	of Winter	cold-min 5-9, cold-max 16-50, cold-len 150-150	24	240	2715	27150	642	27792	0.008839779005524863	0.008839779005524863	0.008635578583765112	0.0	-0.02310017271157172
suffix	axe	52	10	of Winter	cold-min 20-30, cold-max 75-100, cold-len 150-150	12	120	2715	27150	642	27792	0.004419889502762431	0.004419889502762431	0.004317789291882556	0.0	-0.02310017271157172
suffix	axe	53	10	of Winter	cold-min 35-45, cold-max 100-150, cold-len 150-150	12	120	2715	27150	642	27792	0.004419889502762431	0.004419889502762431	0.004317789291882556	0.0	-0.02310017271157172
suffix	axe	64	12	of Incineration	fire-min 10-20, fire-max 21-75	24	240	2715	27150	642	27792	0.008839779005524863	0.008839779005524863	0.008635578583765112	0.0	-0.02310017271157172
suffix	axe	65	12	of Incineration	fire-min 40-60, fire-max 170-200	12	120	2715	27150	642	27792	0.004419889502762431	0.004419889502762431	0.004317789291882556	0.0	-0.02310017271157172
suffix	axe	66	12	of Incineration	fire-min 75-100, fire-max 200-250	12	120	2715	27150	642	27792	0.004419889502762431	0.004419889502762431	0.004317789291882556	0.0	-0.02310017271157172
suffix	axe	77	13	of Storms	ltng-min 1-6, ltng-max 41-120	24	240	2715	27150	642	27792	0.008839779005524863	0.008839779005524863	0.008635578583765112	0.0	-0.02310017271157172
suffix	axe	78	13	of Storms	ltng-min 1-12, ltng-max 250-300	12	120	2715	27150	642	27792	0.004419889502762431	0.004419889502762431	0.004317789291882556	0.0	-0.02310017271157172
suffix	axe	79	13	of Storms	ltng-min 1-20, ltng-max 300-350	12	120	2715	27150	642	27792	0.004419889502762431	0.004419889502762431	0.004317789291882556	0.0	-0.02310017271157172
suffix	axe	90	16	of Anthrax	dmg-pois(150) 171-171	24	240	2715	27150	642	27792	0.008839779005524863	0.008839779005524863	0.008635578583765112	0.0	-0.02310017271157172
suffix	axe	103	27	of the Leech	lifesteal 4-5	84	840	2715	27150	642	27792	0.030939226519337018	0.030939226519337018	0.030224525043177894	0.0	-0.02310017271157172
suffix	axe	104	27	of the Locust	lifesteal 6-7	84	840	2715	27150	642	27792	0.030939226519337018	0.030939226519337018	0.030224525043177894	0.0	-0.02310017271157172
suffix	axe	105	27	of the Lamprey	lifesteal 8-9	84	840	2715	27150	642	27792	0.030939226519337018	0.030939226519337018	0.030224525043177894	0.0	-0.02310017271157172
suffix	axe	113	28	of the Bat	manasteal 4-5	84	840	2715	27150	642	27792	0.030939226519337018	0.030939226519337018	0.030224525043177894	0.0	-0.02310017271157172
suffix	axe	114	28	of the Wraith	manasteal 6-7	84	840	2715	27150	642	27792	0.030939226519337018	0.030939226519337018	0.030224525043177894	0.0	-0.02310017271157172
suffix	axe	115	28	of the Vampire	manasteal 8-9	84	840	2715	27150	642	27792	0.030939226519337018	0.030939226519337018	0.030224525043177894	0.0	-0.02310017271157172
suffix	axe	156	3	of Fire Coalescence1	abs-fire% 3-7	12	120	2715	27150	642	27792	0.004419889502762431	0.004419889502762431	0.004317789291882556	0.0	-0.02310017271157172
suffix	axe	157	3	of Fire Coalescence1	abs-fire% 8-15	12	120	2715	27150	642	27792	0.004419889502762431	0.004419889502762431	0.004317789291882556	0.0	-0.02310017271157172
suffix	axe	158	3	of Fire Coalescence1	abs-fire% 16-25	12	120	2715	27150	642	27792	0.004419889502762431	0.004419889502762431	0.004317789291882556	0.0	-0.02310017271157172
suffix	axe	169	3	of Lightning Coalescence1	abs-ltng% 3-7	12	120	2715	27150	642	27792	0.004419889502762431	0.004419889502762431	0.004317789291882556	0.0	-0.02310017271157172
suffix	axe	170	3	of Lightning Coalescence1	abs-ltng% 8-15	12	120	2715	27150	642	27792	0.004419889502762431	0.004419889502762431	0.004317789291882556	0.0	-0.02310017271157172
suffix	axe	171	3	of Lightning Coalescence1	abs-ltng% 16-25	12	120	2715	27150	642	27792	0.004419889502762431	0.004419889502762431	0.004317789291882556	0.0	-0.02310017271157172
suffix	axe	182	3	of Chilling Coalescence1	abs-cold% 3-7	12	120	2715	27150	642	27792	0.004419889502762431	0.004419889502762431	0.004317789291882556	0.0	-0.02310017271157172
suffix	axe	183	3	of Chilling Coalescence1	abs-cold% 8-15	12	120	2715	27150	642	27792	0.004419889502762431	0.004419889502762431	0.004317789291882556	0.0	-0.02310017271157172
suffix	axe	184	3	of Chilling Coalescence1	abs-cold% 16-25	12	120	2715	27150	642	27792	0.004419889502762431	0.004419889502762431	0.004317789291882556	0.0	-0.02310017271157172
suffix	axe	236	31	of the Ox	str 6-9	36	360	2715	27150	642	27792	0.013259668508287293	0.013259668508287293	0.012953367875647668	0.0	-0.02310017271157172
suffix	axe	237	31	of the Giant	str 10-15	36	360	2715	27150	642	27792	0.013259668508287293	0.013259668508287293	0.012953367875647668	0.0	-0.02310017271157172
suffix	axe	267	42	of Agility2	dex% 21-30	12	120	2715	27150	642	27792	0.004419889502762431	0.004419889502762431	0.004317789291882556	0.0	-0.02310017271157172
suffix	axe	270	42	of Power2	str% 21-30	12	120	2715	27150	642	27792	0.004419889502762431	0.004419889502762431	0.004317789291882556	0.0	-0.02310017271157172
suffix	axe	273	42	of Endurance2	vit% 21-30	12	120	2715	27150	642	27792	0.004419889502762431	0.004419889502762431	0.004317789291882556	0.0	-0.02310017271157172
suffix	axe	276	42	of Spirit2	enr% 21-30	12	120	2715	27150	642	27792	0.004419889502762431	0.004419889502762431	0.004317789291882556	0.0	-0.02310017271157172
suffix	axe	308	19	of Regeneration	regen 3-5	48	480	2715	27150	642	27792	0.017679558011049725	0.017679558011049725	0.017271157167530225	0.0	-0.02310017271157172
suffix	axe	314	67	of Vampiric Essence2	heal-kill 3-5	24	240	2715	27150	642	27792	0.008839779005524863	0.008839779005524863	0.008635578583765112	0.0	-0.02310017271157172
suffix	axe	315	67	of the Wight2	heal-kill 6-8	24	240	2715	27150	642	27792	0.008839779005524863	0.008839779005524863	0.008635578583765112	0.0	-0.02310017271157172
suffix	axe	316	67	of the Dragon's Spirit2	heal-kill 9-15	24	240	2715	27150	642	27792	0.008839779005524863	0.008839779005524863	0.008635578583765112	0.0	-0.02310017271157172
suffix	axe	317	67	of the Soul2	heal-kill 16-25	24	240	2715	27150	642	27792	0.008839779005524863	0.008839779005524863	0.008635578583765112	0.0	-0.02310017271157172
suffix	axe	327	7	of Readiness	swing1 10-10	72	720	2715	27150	642	27792	0.026519337016574586	0.026519337016574586	0.025906735751295335	0.0	-0.02310017271157172
suffix	axe	328	7	of Alacrity	swing2 20-20	72	720	2715	27150	642	27792	0.026519337016574586	0.026519337016574586	0.025906735751295335	0.0	-0.02310017271157172
suffix	axe	329	7	of Swiftness	swing2 30-30	72	720	2715	27150	642	27792	0.026519337016574586	0.026519337016574586	0.025906735751295335	0.0	-0.02310017271157172
suffix	axe	330	7	of Quickness	swing3 40-40	60	600	2715	27150	642	27792	0.022099447513812154	0.022099447513812154	0.02158894645941278	0.0	-0.02310017271157172
suffix	axe	361	30	of Simplicity	ease -30--30	24	240	2715	27150	642	27792	0.008839779005524863	0.008839779005524863	0.008635578583765112	0.0	-0.02310017271157172
suffix	axe	362	30	of Ease	ease -20--20	36	360	2715	27150	642	27792	0.013259668508287293	0.013259668508287293	0.012953367875647668	0.0	-0.02310017271157172
suffix	axe	365	37	of Fast Repair	rep-dur(5) -	12	120	2715	27150	642	27792	0.004419889502762431	0.004419889502762431	0.004317789291882556	0.0	-0.02310017271157172
suffix	axe	366	39	of Ages	indestruct 1-1	12	120	2715	27150	642	27792	0.004419889502762431	0.004419889502762431	0.004317789291882556	0.0	-0.02310017271157172
suffix	axe	370	4	of Piercing	ignore-ac 1-1	24	240	2715	27150	642	27792	0.008839779005524863	0.008839779005524863	0.008635578583765112	0.0	-0.02310017271157172
suffix	axe	377	20	of Vileness	noheal 1-1	36	360	2715	27150	642	27792	0.013259668508287293	0.013259668508287293	0.012953367875647668	0.0	-0.02310017271157172
suffix	axe	379	24	of the Bear	knock 1-1	36	360	2715	27150	642	27792	0.013259668508287293	0.013259668508287293	0.012953367875647668	0.0	-0.02310017271157172
suffix	axe	380	63	of Bartering1	cheap 1-2	12	120	2715	27150	642	27792	0.004419889502762431	0.004419889502762431	0.004317789291882556	0.0	-0.02310017271157172
suffix	axe	381	63	of Haggling1	cheap 3-4	8	80	2715	27150	642	27792	0.0029465930018416206	0.0029465930018416206	0.0028785261945883708	0.0	-0.02310017271157161
suffix	axe	382	63	of Charming1	cheap 5-6	6	60	2715	27150	642	27792	0.0022099447513812156	0.0022099447513812156	0.002158894645941278	0.0	-0.02310017271157172
suffix	axe	383	64	Startling	slow 5-10	24	240	2715	27150	642	27792	0.008839779005524863	0.008839779005524863	0.008635578583765112	0.0	-0.02310017271157172
suffix	axe	384	64	Stunning1	slow 11-15	24	240	2715	27150	642	27792	0.008839779005524863	0.008839779005524863	0.008635578583765112	0.0	-0.02310017271157172
suffix	axe	385	64	Daze1	slow 16-20	24	240	2715	27150	642	27792	0.008839779005524863	0.008839779005524863	0.008635578583765112	0.0	-0.02310017271157172
suffix	axe	386	64	Paralysis1	slow 21-25	24	240	2715	27150	642	27792	0.008839779005524863	0.008839779005524863	0.008635578583765112	0.0	-0.02310017271157172
suffix	axe	387	65	of Blindness1	stupidity 1-1	12	120	2715	27150	642	27792	0.004419889502762431	0.004419889502762431	0.004317789291882556	0.0	-0.02310017271157172
suffix	axe	388	65	of Blindness1	stupidity 2-2	12	120	2715	27150	642	27792	0.004419889502762431	0.004419889502762431	0.004317789291882556	0.0	-0.02310017271157172
suffix	axe	389	65	of Blindness1	stupidity 3-3	12	120	2715	27150	642	27792	0.004419889502762431	0.004419889502762431	0.004317789291882556	0.0	-0.02310017271157172
suffix	axe	390	66	of Reanimation1	reanimate(5) 3-5	12	120	2715	27150	642	27792	0.004419889502762431	0.004419889502762431	0.004317789291882556	0.0	-0.02310017271157172
suffix	axe	409	77	of Static Field	gethit-skill(42) 7-9	1	10	2715	27150	642	27792	0.00036832412523020257	0.00036832412523020257	0.00035981577432354635	0.0	-0.02310017271157161
suffix	axe	411	77	of Frost Novas	gethit-skill(44) 8-7	1	10	2715	27150	642	27792	0.00036832412523020257	0.00036832412523020257	0.00035981577432354635	0.0	-0.02310017271157161
suffix	axe	413	77	of Ice Blasts	gethit-skill(45) 9-8	1	10	2715	27150	642	27792	0.00036832412523020257	0.00036832412523020257	0.00035981577432354635	0.0	-0.02310017271157161
suffix	axe	417	77	of Fire Balls	gethit-skill(47) 8-20	1	10	2715	27150	642	27792	0.00036832412523020257	0.00036832412523020257	0.00035981577432354635	0.0	-0.02310017271157161
