name	* Description	version	spawnable	rare	level	maxlevel	levelreq	classspecific	class	classlevelreq	frequency	group	mod1code	mod1param	mod1min	mod1max	mod2code	mod2param	mod2min	mod2max	mod3code	mod3param	mod3min	mod3max	transformcolor	itype1	itype2	itype3	itype4	itype5	itype6	itype7	etype1	etype2	etype3	etype4	etype5	multiply	add
Stalwart	+# Defense	100	1	1	48		55				30	101	ac		106	122	ac-miss		58	70						lcha												0	0
Stalwart	+# Defense	100	1	1	57		64				30	101	ac		118	139	ac-miss		66	78						lcha												0	0
Fletcher's	+# to Bow and Crossbow Skills	100	1	1	35		36	ama			20	125	skilltab	0	1	1									oran	lcha												0	0
Acrobat's	+# to Passive and Magic Skills	100	1	1	35		36	ama			20	125	skilltab	1	1	1									oran	lcha												0	0
Harpoonist's	+# to Javelin and Spear Skills	100	1	1	35		36	ama			20	125	skilltab	2	1	1									oran	lcha												0	0
Burning	+# to Fire Skills	100	1	1	35		36	sor			20	125	skilltab	3	1	1									cblu	lcha												0	0
Sparking	+# to Lightning Skills	100	1	1	35		36	sor			20	125	skilltab	4	1	1									cblu	lcha												0	0
Chilling	+# to Cold Skills	100	1	1	35		36	sor			20	125	skilltab	5	1	1									cblu	lcha												0	0
Hexing	+# to Curses	100	1	1	35		36	nec			20	125	skilltab	6	1	1									bwht	lcha												0	0
Fungal	+# to Poison and Bone Skills	100	1	1	35		36	nec			20	125	skilltab	7	1	1									bwht	lcha												0	0
Graverobber's	+# to Summoning Skills	100	1	1	35		36	nec			20	125	skilltab	8	1	1									bwht	lcha												0	0
Lion Branded	+# to Combat Skills	100	1	1	35		36	pal			20	125	skilltab	9	1	1									dyel	lcha												0	0
Captain's	+# to Offensive Auras	100	1	1	35		36	pal			20	125	skilltab	10	1	1									dyel	lcha												0	0
Preserver's	+# to Defensive Auras	100	1	1	35		36	pal			20	125	skilltab	11	1	1									dyel	lcha												0	0
Expert's	+# to Masteries	100	1	1	35		36	bar			20	125	skilltab	12	1	1									dred	lcha												0	0
Fanatic	+# to Combat Skills	100	1	1	35		36	bar			20	125	skilltab	13	1	1									dred	lcha												0	0
Sounding	+# to Warcries	100	1	1	35		36	bar			20	125	skilltab	14	1	1									dred	lcha												0	0
Trainer's	+# to Summoning Skills	100	1	1	35		36	dru			20	125	skilltab	15	1	1									dgrn	lcha												0	0
Spiritual	+# to Shape Shifting Skills	100	1	1	35		36	dru			20	125	skilltab	16	1	1									dgrn	lcha												0	0
Nature's	+# to Elemental Skills	100	1	1	35		36	dru			20	125	skilltab	17	1	1									dgrn	lcha												0	0
Entrapping	+# to Traps	100	1	1	35		36	ass			20	125	skilltab	18	1	1									blac	lcha												0	0
Mentalist's	+# to Shadow Disciplines	100	1	1	35		36	ass			20	125	skilltab	19	1	1									blac	lcha												0	0
Shogukusha's	+# to Martial Arts	100	1	1	35		36	ass			20	125	skilltab	20	1	1									blac	lcha												0	0
Snowflake	+# to Minimum Cold Damage & +# to Maximum Cold Damage	100	1	1	4	60	4				240	137	cold-min		2	4	cold-max		4	5						lcha												0	0
Shivering	+# to Minimum Cold Damage & +# to Maximum Cold Damage	100	1	0	35	60	35				240	137	cold-min		4	6	cold-max		6	8						lcha												0	0
Boreal	+# to Minimum Cold Damage & +# to Maximum Cold Damage	100	1	0	61		61				120	137	cold-min		6	8	cold-max		10	15						lcha												0	0
Boreal	+# to Minimum Cold Damage & +# to Maximum Cold Damage	100	1	0	71		71				60	137	cold-min		8	10	cold-max		12	18						lcha												0	0
Boreal	+# to Minimum Cold Damage & +# to Maximum Cold Damage	100	1	1	57		69				30	137	cold-min		12	14	cold-max		20	25						lcha												0	0
Ember	+# to Minimum Fire Damage & +# to Maximum Fire Damage	100	1	0	5	60	5				240	137	fire-min		2	4	fire-max		6	8						lcha												0	0
Smoldering	+# to Minimum Fire Damage & +# to Maximum Fire Damage	100	1	0	35	60	35				120	137	fire-min		4	6	fire-max		10	15						lcha												0	0
Smoking	+# to Minimum Fire Damage & +# to Maximum Fire Damage	100	1	1	43		52				60	137	fire-min		6	8	fire-max		12	18						lcha												0	0
Flaming	+# to Minimum Fire Damage & +# to Maximum Fire Damage	100	1	1	57		69				30	137	fire-min		10	15	fire-max		20	25						lcha												0	0
Static	+# to Minimum Lightning Damage & +# to Maximum Lightning Damage	100	1	0	5	60	5				240	137	ltng-min		2	4	ltng-max		6	8						lcha												0	0
Glowing	+# to Minimum Lightning Damage & +# to Maximum Lightning Damage	100	1	0	35	60	35				120	137	ltng-min		4	6	ltng-max		10	15						lcha												0	0
Arcing	+# to Minimum Lightning Damage & +# to Maximum Lightning Damage	100	1	1	43		52				60	137	ltng-min		6	8	ltng-max		12	18						lcha												0	0
Shocking	+# to Minimum Lightning Damage & +# to Maximum Lightning Damage	100	1	1	57		69				30	137	ltng-min		10	15	ltng-max		20	25						lcha												0	0
Septic	+# to Minimum Poison Damage & +# to Maximum Poison Damage	100	1	0	15	60	15				240	137	dmg-pois	75	220	280										lcha												0	0
Envenomed	+# to Minimum Poison Damage & +# to Maximum Poison Damage	100	1	0	35		35				120	137	dmg-pois	75	280	360										lcha												0	0
Toxic	+# to Minimum Poison Damage & +# to Maximum Poison Damage	100	1	1	43		52				60	137	dmg-pois	100	360	480										lcha												0	0
Pestilent	+# to Minimum Poison Damage & +# to Maximum Poison Damage	100	1	1	57		69				30	137	dmg-pois	125	480	560										lcha												0	0
Avatar	Adds #-# Fire/Lightning/Cold Damage	100	1	0	45		45				20	137	dmg-elem		5	10										lcha												0	0
Avatar	Adds #-# Fire/Lightning/Cold Damage	100	1	1	46		55				20	137	dmg-elem		10	20										lcha												0	0
Avatar	Adds #-# Fire/Lightning/Cold Damage	100	1	1	59	84	72				10	137	dmg-elem		20	30										lcha												0	0
Avatar	Adds #-# Fire/Lightning/Cold Damage	100	1	1	85		72				10	137	dmg-elem		20	30										lcha												0	0
Hulking	Adds #-# Damage	100	0	0	45		45				60	143	dmg-norm		10	20										lcha												0	0
Hulking	Adds #-# Damage	100	0	1	46		55				60	143	dmg-norm		20	40										lcha												0	0
Hulking	Adds #-# Damage	100	0	1	59	84	72				30	143	dmg-norm		40	60										lcha												0	0
Hulking	Adds #-# Damage	100	0	1	85		72				60	143	dmg-norm		40	60										lcha												0	0
Azure	Cold Resist +#%	100	1	0	10	61	10				240	117	res-cold		7	15										lcha												0	0
Lapis	Cold Resist +#%	100	1	0	25	81	20				120	117	res-cold		16	20										lcha												0	0
Cobalt	Cold Resist +#%	100	1	1	31		34				120	117	res-cold		21	25										lcha												0	0
Sapphire	Cold Resist +#%	100	1	1	42	59	47				30	117	res-cold		26	30										lcha												0	0
Sapphire	Cold Resist +#%	100	1	1	60		47				60	117	res-cold		26	30										lcha												0	0
Crimson	Fire Resist +#%	100	1	0	10	61	10				240	118	res-fire		7	15										lcha												0	0
Russet	Fire Resist +#%	100	1	0	25	81	20				120	118	res-fire		16	20										lcha												0	0
Garnet	Fire Resist +#%	100	1	1	31		34				120	118	res-fire		21	25										lcha												0	0
Ruby	Fire Resist +#%	100	1	1	42	59	47				30	118	res-fire		26	30										lcha												0	0
Ruby	Fire Resist +#%	100	1	1	60		47				60	118	res-fire		26	30										lcha												0	0
Tangerine	Lightning Resist +#%	100	1	0	10	61	10				240	119	res-ltng		7	15										lcha												0	0
Ocher	Lightning Resist +#%	100	1	0	25	81	20				120	119	res-ltng		16	20										lcha												0	0
Coral	Lightning Resist +#%	100	1	1	31		34				120	119	res-ltng		21	25										lcha												0	0
Amber	Lightning Resist +#%	100	1	1	42	59	47				30	119	res-ltng		26	30										lcha												0	0
Amber	Lightning Resist +#%	100	1	1	60		47				60	119	res-ltng		26	30										lcha												0	0
Beryl	Poison Resist +#%	100	1	0	10	61	10				240	120	res-pois		7	15										lcha												0	0
Viridian	Poison Resist +#%	100	1	0	25	81	20				120	120	res-pois		16	20										lcha												0	0
Jade	Poison Resist +#%	100	1	1	31		34				120	120	res-pois		21	25										lcha												0	0
Emerald	Poison Resist +#%	100	1	1	42	59	47				30	120	res-pois		26	30										lcha												0	0
Emerald	Poison Resist +#%	100	1	1	60		47				60	120	res-pois		26	30										lcha												0	0
Shimmering	All Resistances +#	100	1	0	25	81	20				120	116	res-all		3	5										lcha												0	0
Shimmering	All Resistances +#	100	1	1	31		34				60	116	res-all		5	8										lcha												0	0
Shimmering	All Resistances +#	100	1	1	46		51				30	116	res-all		8	10										lcha												0	0
Lizard's	+# to Mana	100	1	0	1	60	1				240	115	mana		3	7										lcha												0	0
Lizard's	+# to Mana	100	1	0	7	60	5				240	115	mana		8	13										lcha												0	0
Lizard's	+# to Mana	100	1	0	15	60	10				240	115	mana		14	20										lcha												0	0
Snake's	+# to Mana	100	1	0	24	81	20				120	115	mana		21	26										lcha												0	0
Snake's	+# to Mana	100	1	0	31	81	30				120	115	mana		27	33										lcha												0	0
Snake's	+# to Mana	100	1	0	40		40				120	115	mana		34	39										lcha												0	0
Serpent's	+# to Mana	100	1	1	43		52				60	115	mana		40	46										lcha												0	0
Serpent's	+# to Mana	100	1	1	57		69				60	115	mana		47	52										lcha												0	0
Serpent's	+# to Mana	100	1	1	59	84	72				20	115	mana		53	59										lcha												0	0
Serpent's	+# to Mana	100	1	1	85		72				30	115	mana		53	59										lcha												0	0
Lucky	#% Better Chance of Getting Magic Items	100	1	0	21	61	10				240	114	mag%		10	15	gold%		20	30						lcha												0	0
Lucky	#% Better Chance of Getting Magic Items	100	1	1	27	81	30				120	114	mag%		15	20	gold%		30	40						lcha												0	0
Lucky	#% Better Chance of Getting Magic Items	100	1	1	39	54	43				30	114	mag%		20	25	gold%		40	50						lcha												0	0
Lucky	#% Better Chance of Getting Magic Items	100	1	1	55		43				60	114	mag%		20	25	gold%		40	50						lcha												0	0
Shimmering	All Resistances +#	100	1	1	57	80	69				20	116	res-all		10	12										lcha												0	0
Shimmering	All Resistances +#	100	1	1	81		69				30	116	res-all		10	12										lcha												0	0
Virulent	-# Enemy Poison Resistance	100	0	1	64		64				10	307	pierce-pois	1	1	1										scha												0	0
Virulent	-# Enemy Poison Resistance	100	0	1	64		64				10	307	pierce-pois	1	1	2										ring	mcha											0	0
Virulent	-# Enemy Poison Resistance	100	0	1	64		64				10	307	pierce-pois	1	1	3										amul	glov	boot	belt	helm	lcha							0	0
Virulent	-# Enemy Poison Resistance	100	0	1	64		64				10	307	pierce-pois	1	1	4										shld	weap											0	0
Virulent	-# Enemy Poison Resistance	100	0	1	64		64				10	307	pierce-pois	1	2	8										tors												0	0
Incendiary	-# Enemy Fire Resistance	100	0	1	64		64				10	307	pierce-fire	1	1	1										scha												0	0
Incendiary	-# Enemy Fire Resistance	100	0	1	64		64				10	307	pierce-fire	1	1	2										ring	mcha											0	0
Incendiary	-# Enemy Fire Resistance	100	0	1	64		64				10	307	pierce-fire	1	1	3										amul	glov	boot	belt	helm	lcha							0	0
Incendiary	-# Enemy Fire Resistance	100	0	1	64		64				10	307	pierce-fire	1	1	4										shld	weap											0	0
Incendiary	-# Enemy Fire Resistance	100	0	1	64		64				10	307	pierce-fire	1	2	8										tors												0	0
Gelid	-# Enemy Cold Resistance	100	0	1	64		64				10	307	pierce-cold	1	1	1										scha												0	0
Gelid	-# Enemy Cold Resistance	100	0	1	64		64				10	307	pierce-cold	1	1	2										ring	mcha											0	0
Gelid	-# Enemy Cold Resistance	100	0	1	64		64				10	307	pierce-cold	1	1	3										amul	glov	boot	belt	helm	lcha							0	0
Gelid	-# Enemy Cold Resistance	100	0	1	64		64				10	307	pierce-cold	1	1	4										shld	weap											0	0
Gelid	-# Enemy Cold Resistance	100	0	1	64		64				10	307	pierce-cold	1	2	8										tors												0	0
Magnetic	-# Enemy Lightning Resistance	100	0	1	64		64				10	307	pierce-ltng	1	1	1										scha												0	0
Magnetic	-# Enemy Lightning Resistance	100	0	1	64		64				10	307	pierce-ltng	1	1	2										ring	mcha											0	0
Magnetic	-# Enemy Lightning Resistance	100	0	1	64		64				10	307	pierce-ltng	1	1	3										amul	glov	boot	belt	helm	lcha							0	0
Magnetic	-# Enemy Lightning Resistance	100	0	1	64		64				10	307	pierce-ltng	1	1	4										shld	weap											0	0
Magnetic	-# Enemy Lightning Resistance	100	0	1	64		64				10	307	pierce-ltng	1	2	8										tors												0	0
Mystical	-# Enemy Magic Resistance	100	0	1	64		64				10	307	pierce-mag	1	1	1										scha												0	0
Mystical	-# Enemy Magic Resistance	100	0	1	64		64				10	307	pierce-mag	1	1	2										ring	mcha											0	0
Mystical	-# Enemy Magic Resistance	100	0	1	64		64				10	307	pierce-mag	1	1	3										amul	glov	boot	belt	helm	lcha							0	0
Mystical	-# Enemy Magic Resistance	100	0	1	64		64				10	307	pierce-mag	1	1	4										shld	weap											0	0
Mystical	-# Enemy Magic Resistance	100	0	1	64		64				10	307	pierce-mag	1	2	8										tors												0	0
Breaching	-# Enemy Physical Resistance	100	0	1	64		64				10	307	pierce-dmg	1	1	1										scha												0	0
Breaching	-# Enemy Physical Resistance	100	0	1	64		64				10	307	pierce-dmg	1	1	2										ring	mcha											0	0
Breaching	-# Enemy Physical Resistance	100	0	1	64		64				10	307	pierce-dmg	1	1	3										amul	glov	boot	belt	helm	lcha							0	0
Breaching	-# Enemy Physical Resistance	100	0	1	64		64				10	307	pierce-dmg	1	1	4										shld	weap											0	0
Breaching	-# Enemy Physical Resistance	100	0	1	64		64				10	307	pierce-dmg	1	2	8										tors												0	0
Chaotic	+# Skill Tab (Class)	100	1	1	35		36	war			10	125	skilltab	23	1	1										lcha												0	0
Sullied	+# Skill Tab (Class)	100	1	1	35		36	war			10	125	skilltab	22	1	1										lcha												0	0
Fiendish	+# Skill Tab (Class)	100	1	1	35		36	war			10	125	skilltab	21	1	1										lcha												0	0
Chaotic	+# Skill Tab (Class)	100	1	1	14		13	war			10	125	skilltab	23	1	1										knif	grim	amul	circ									0	0
Erratic	+# Skill Tab (Class)	100	1	1	28		26	war			10	125	skilltab	23	2	2									lgld	knif	grim	amul	circ									0	0
Torrid	+# Skill Tab (Class)	100	1	1	42	59	38	war			10	125	skilltab	23	3	3									lgld	knif	grim	amul	circ									0	0
Torrid	+# Skill Tab (Class)	100	1	1	60		38	war			10	125	skilltab	23	3	3									lgld	knif	grim	amul	circ									0	0
Sullied	+# Skill Tab (Class)	100	1	1	14		13	war			10	125	skilltab	22	1	1										knif	grim	amul	swor	circ			tkni					0	0
TaintedAffix	+# Skill Tab (Class)	100	1	1	28		26	war			10	125	skilltab	22	2	2									lgld	knif	grim	amul	swor	circ			tkni					0	0
Forbidden	+# Skill Tab (Class)	100	1	1	42	59	38	war			10	125	skilltab	22	3	3									lgld	knif	grim	amul	swor	circ			tkni					0	0
Forbidden	+# Skill Tab (Class)	100	1	1	60		38	war			10	125	skilltab	22	3	3									lgld	knif	grim	amul	swor	circ			tkni					0	0
Fiendish	+# Skill Tab (Class)	100	1	1	14		13	war			10	125	skilltab	21	1	1										knif	grim	amul	circ									0	0
Dreadful	+# Skill Tab (Class)	100	1	1	28		26	war			10	125	skilltab	21	2	2									lgld	knif	grim	amul	circ									0	0
Malevolent	+# Skill Tab (Class)	100	1	1	42	59	38	war			10	125	skilltab	21	3	3									lgld	knif	grim	amul	circ									0	0
Malevolent	+# Skill Tab (Class)	100	1	1	60		38	war			10	125	skilltab	21	3	3									lgld	knif	grim	amul	circ									0	0
Devil's	+# Warlock Skill Levels	100	1	1	25		23	war			40	125	war		1	1										amul	circ											0	0
Arch-Devil's	+# Warlock Skill Levels	100	1	1	63	89	57	war			10	125	war		2	2									cgrn	amul	circ											0	0
Arch-Devil's	+# Warlock Skill Levels	100	1	1	90		57	war			20	125	war		2	2									cgrn	amul	circ											0	0
Devil's	+# Warlock Skill Levels	100	1	1	21		19	war			40	125	war		1	1										knif	grim											0	0
Arch-Devil's	+# Warlock Skill Levels	100	1	1	35	49	36	war			10	125	war		2	2									cgrn	knif	grim											0	0
Arch-Devil's	+# Warlock Skill Levels	100	1	1	50		36	war			20	125	war		2	2									cgrn	knif	grim											0	0
Virulent	Poison Property Group	100	0	1	64		64				10	307	pierce-pois	1	2	8	Virulent-Affix1		0	1	Virulent-Affix2		0	1		lcha												0	0
Incendiary	Fire Property Group	100	0	1	64		64				10	307	pierce-fire	1	2	8	Gelid-Affix1		0	1	Gelid-Affix2		0	1		lcha												0	0
Gelid	Cold Property GRoup	100	0	1	64		64				10	307	pierce-cold	1	2	8	Magnetic-Affix1		0	1	Magnetic-Affix2		0	1		tors												0	0
Magnetic	Lightning Property Group	100	0	1	64		64				10	307	pierce-ltng	1	2	8	Incendiary-Affix1		0	1	Incendiary-Affix2		0	1		tors												0	0
Mystical	Magic Property Group	100	0	1	64		64				10	307	pierce-mag	1	2	8	Breaching-Affix1		0	1	Breaching-Affix2		0	1		tors												0	0
Breaching	Physical Property Group	100	0	1	64		64				10	307	pierce-dmg	1	2	8	Mystical-Affix1		0	1	Mystical-Affix2		0	1		tors												0	0
Apprentice	+# to Warlock [Skill] ([Class] only)	100	1	0	25		20				30	213	skill-rand	1	373	402	str		2	3	enr		2	3	dpur	mcha												0	0
Adept	+# to Warlock [Skill] ([Class] only)	100	1	0	55		50				20	213	skill-rand	2	373	402	str		4	6	enr		4	6	dpur	mcha												0	0
Shadowed	+# to Warlock [Skill] ([Class] only)	100	1	0	81		80				10	213	skill-rand	3	373	402	str		8	10	enr		8	10	dpur	mcha												0	0
Devil's	+# to Warlock skill tab 21	100	1	1	35		36	war			20	125	skilltab	21	1	1										glov												0	0
Devil's	+# to Warlock skill tab 22	100	1	1	35		36	war			20	125	skilltab	22	1	1										glov												0	0
Devil's	+# to Warlock skill tab 23	100	1	1	35		36	war			20	125	skilltab	23	1	1										glov												0	0
Devil's	+2 to [Skill] (Warlock only)	100	1	1	25		26				20	201	skill-rand	2	373	402										amul	circ	belt	ring									0	0
Devil's	+3 to [Skill] (Warlock only)	100	1	1	39		43				20	201	skill-rand	3	373	402										amul	circ	belt	ring									0	0
Devil's	+4 to [Skill] (Warlock only)	100	1	1	53		55				20	201	skill-rand	4	373	402										amul	circ	belt	ring									0	0
Devil's	+5 to [Skill] (Warlock only)	100	1	1	59	84	64				10	201	skill-rand	5	373	402										amul	circ	belt	ring									0	0
Devil's	+5 to [Skill] (Warlock only)	100	1	1	85		64				20	201	skill-rand	5	373	402										amul	circ	belt	ring									0	0
Sturdy	+# to Life	100	1	1	1	85	1				90	220	hp		5	10										misl												0	0
Sturdy	+# to Life	100	1	1	31		17				60	220	hp		15	25										misl												0	0
Sturdy	+# to Life	100	1	1	56	79	43				20	220	hp		30	40										misl												0	0
Sturdy	+# to Life	100	1	1	80		43				30	220	hp		30	40										misl												0	0
Lizard's	+# to Mana	100	1	1	1	85	1				90	220	mana		5	10										misl												0	0
Lizard's	+# to Mana	100	1	1	31		17				60	220	mana		15	25										misl												0	0
Lizard's	+# to Mana	100	1	1	56	79	43				20	220	mana		30	40										misl												0	0
Lizard's	+# to Mana	100	1	1	80		43				30	220	mana		30	40										misl												0	0
Sharp	+# to Attack Rating	100	1	1	1	85	1				90	221	att		5	10										misl												0	0
Sharp	+# to Attack Rating	100	1	1	31		17				60	221	att		20	30										misl												0	0
Sharp	+# to Attack Rating	100	1	1	56	79	43				20	221	att		50	100										misl												0	0
Sharp	+# to Attack Rating	100	1	1	80		43				30	221	att		50	100										misl												0	0
Jagged	+#% Enhanced Damage	100	1	1	1	85	1				90	222	dmg%		5	10										misl												0	0
Jagged	+#% Enhanced Damage	100	1	1	31		26				60	222	dmg%		20	30										misl												0	0
Jagged	+#% Enhanced Damage	100	1	1	56	79	51				20	222	dmg%		30	50										misl												0	0
Jagged	+#% Enhanced Damage	100	1	1	80		51				30	222	dmg%		30	50										misl												0	0
Jagged	+# to Minimum Damage & +# to Maximum Damage	100	1	1	1	85	1				90	222	dmg-min		1	3	dmg-max		3	5						misl												0	0
Jagged	+# to Minimum Damage & +# to Maximum Damage	100	1	1	31		17				60	222	dmg-min		3	5	dmg-max		5	10						misl												0	0
Jagged	+# to Minimum Damage & +# to Maximum Damage	100	1	1	56	79	51				20	222	dmg-min		10	20	dmg-max		20	30						misl												0	0
Jagged	+# to Minimum Damage & +# to Maximum Damage	100	1	1	80		51				30	222	dmg-min		10	20	dmg-max		20	30						misl												0	0
Flaming	+# to Minimum Fire Damage & +# to Maximum Fire Damage	100	1	1	1	85	1				90	223	fire-min		1	3	fire-max		3	5						misl												0	0
Flaming	+# to Minimum Fire Damage & +# to Maximum Fire Damage	100	1	1	31		17				60	223	fire-min		3	5	fire-max		5	10						misl												0	0
Flaming	+# to Minimum Fire Damage & +# to Maximum Fire Damage	100	1	1	56	79	51				20	223	fire-min		10	20	fire-max		20	30						misl												0	0
Flaming	+# to Minimum Fire Damage & +# to Maximum Fire Damage	100	1	1	80		51				30	223	fire-min		10	20	fire-max		20	30						misl												0	0
Shivering	+# to Minimum Cold Damage & +# to Maximum Cold Damage	100	1	1	1	85	1				90	224	cold-min		1	3	cold-max		3	5						misl												0	0
Shivering	+# to Minimum Cold Damage & +# to Maximum Cold Damage	100	1	1	31		17				60	224	cold-min		3	5	cold-max		5	10						misl												0	0
Shivering	+# to Minimum Cold Damage & +# to Maximum Cold Damage	100	1	1	56	79	51				20	224	cold-min		10	20	cold-max		20	30						misl												0	0
Shivering	+# to Minimum Cold Damage & +# to Maximum Cold Damage	100	1	1	80		51				30	224	cold-min		10	20	cold-max		20	30						misl												0	0
Static	+# to Minimum Lightning Damage & +# to Maximum Lightning Damage	100	1	1	1	85	1				90	225	ltng-min		1	1	ltng-max		5	10						misl												0	0
Static	+# to Minimum Lightning Damage & +# to Maximum Lightning Damage	100	1	1	31		17				60	225	ltng-min		1	5	ltng-max		10	20						misl												0	0
Static	+# to Minimum Lightning Damage & +# to Maximum Lightning Damage	100	1	1	56	79	51				20	225	ltng-min		5	10	ltng-max		30	50						misl												0	0
Static	+# to Minimum Lightning Damage & +# to Maximum Lightning Damage	100	1	1	80		51				30	225	ltng-min		5	10	ltng-max		30	50						misl												0	0
Corosive	+# to Minimum Poison Damage & +# to Maximum Poison Damage	100	1	1	1	85	1				90	226	dmg-pois	100	30	50										misl												0	0
Corosive	+# to Minimum Poison Damage & +# to Maximum Poison Damage	100	1	1	31		17				60	226	dmg-pois	100	100	150										misl												0	0
Corosive	+# to Minimum Poison Damage & +# to Maximum Poison Damage	100	1	1	56	79	51				20	226	dmg-pois	100	300	600										misl												0	0
Corosive	+# to Minimum Poison Damage & +# to Maximum Poison Damage	100	1	1	80		51				30	226	dmg-pois	100	300	600										misl												0	0
Apprentice	+# to Minimum Magic Damage & +# to Maximum Magic Damage	100	1	1	1	85	1				90	227	dmg-mag		1	5										misl												0	0
Apprentice	+# to Minimum Magic Damage & +# to Maximum Magic Damage	100	1	1	31		17				60	227	dmg-mag		5	10										misl												0	0
Apprentice	+# to Minimum Magic Damage & +# to Maximum Magic Damage	100	1	1	56	79	51				20	227	dmg-mag		10	20										misl												0	0
Apprentice	+# to Minimum Magic Damage & +# to Maximum Magic Damage	100	1	1	80		51				30	227	dmg-mag		10	20										misl												0	0
Greater Grandmaster's	Greater +# to Attack Rating & +#% Enhanced Damage [early; marker=yes]	100	0	1	50	65	75				1	111	att		301	350	dmg%		451	500	greater-affix-marker		1	1	dgld	weap							orb	wand				0	0
Greater Grandmaster's	Greater +# to Attack Rating & +#% Enhanced Damage [mid; marker=yes]	100	0	1	66	80	75				3	111	att		301	350	dmg%		451	500	greater-affix-marker		1	1	dgld	weap							orb	wand				0	0
Greater Grandmaster's	Greater +# to Attack Rating & +#% Enhanced Damage [late; marker=yes]	100	0	1	81		75				4	111	att		301	350	dmg%		451	500	greater-affix-marker		1	1	dgld	weap							orb	wand				0	0
Greater Grandmaster's	Greater #% Deadly Strike & +#% Enhanced Damage [early; marker=yes]	100	0	1	50	65	75				1	111	deadly		31	40	dmg%		451	500	greater-affix-marker		1	1	dgld	weap							orb	wand				0	0
Greater Grandmaster's	Greater #% Deadly Strike & +#% Enhanced Damage [mid; marker=yes]	100	0	1	66	80	75				1	111	deadly		31	40	dmg%		451	500	greater-affix-marker		1	1	dgld	weap							orb	wand				0	0
Greater Grandmaster's	Greater #% Deadly Strike & +#% Enhanced Damage [late; marker=yes]	100	0	1	81		75				2	111	deadly		31	40	dmg%		451	500	greater-affix-marker		1	1	dgld	weap							orb	wand				0	0
Greater Grandmaster's	Greater #% Crushing Blow & +#% Enhanced Damage [early; marker=yes]	100	0	1	50	65	75				1	111	crush		31	40	dmg%		451	500	greater-affix-marker		1	1	dgld	weap							orb	wand				0	0
Greater Grandmaster's	Greater #% Crushing Blow & +#% Enhanced Damage [mid; marker=yes]	100	0	1	66	80	75				1	111	crush		31	40	dmg%		451	500	greater-affix-marker		1	1	dgld	weap							orb	wand				0	0
Greater Grandmaster's	Greater #% Crushing Blow & +#% Enhanced Damage [late; marker=yes]	100	0	1	81		75				2	111	crush		31	40	dmg%		451	500	greater-affix-marker		1	1	dgld	weap							orb	wand				0	0
Greater Grandmaster's	Greater #% Open Wounds & +#% Enhanced Damage [early; marker=yes]	100	0	1	50	65	75				1	111	openwounds		100	100	dmg%		451	500	greater-affix-marker		1	1	dgld	weap							orb	wand				0	0
Greater Grandmaster's	Greater #% Open Wounds & +#% Enhanced Damage [mid; marker=yes]	100	0	1	66	80	75				1	111	openwounds		100	100	dmg%		451	500	greater-affix-marker		1	1	dgld	weap							orb	wand				0	0
Greater Grandmaster's	Greater #% Open Wounds & +#% Enhanced Damage [late; marker=yes]	100	0	1	81		75				2	111	openwounds		100	100	dmg%		451	500	greater-affix-marker		1	1	dgld	weap							orb	wand				0	0
Greater Grandmaster's	Greater +#% Enhanced Damage & Ethereal & Repairs 1 durability in # seconds [early; marker=no]	100	0	1	50	65	68				1	111	dmg%		451	500	ethereal		1	1	rep-dur	10			whit	weap							orb	wand				0	0
Greater Grandmaster's	Greater +#% Enhanced Damage & Ethereal & Repairs 1 durability in # seconds [mid; marker=no]	100	0	1	66	80	68				3	111	dmg%		451	500	ethereal		1	1	rep-dur	10			whit	weap							orb	wand				0	0
Greater Grandmaster's	Greater +#% Enhanced Damage & Ethereal & Repairs 1 durability in # seconds [late; marker=no]	100	0	1	81		68				4	111	dmg%		451	500	ethereal		1	1	rep-dur	10			whit	weap							orb	wand				0	0
Greater Godly	Greater +#% Enhanced Defense [early; marker=yes]	100	0	1	50	65	64				37	101	ac%		250	300	red-dmg%		26	30	greater-affix-marker		1	1	dgld	armo	shld											0	0
Greater Godly	Greater +#% Enhanced Defense [mid; marker=yes]	100	0	1	66	80	64				73	101	ac%		250	300	red-dmg%		26	30	greater-affix-marker		1	1	dgld	armo	shld											0	0
Greater Godly	Greater +#% Enhanced Defense [late; marker=yes]	100	0	1	81		64				110	101	ac%		250	300	red-dmg%		26	30	greater-affix-marker		1	1	dgld	armo	shld											0	0
Greater Godly	Greater +#% Enhanced Defense & Ethereal & Repairs 1 durability in # seconds [early; marker=no]	100	0	1	50	65	64				1	101	ac%		250	300	ethereal		1	1	rep-dur	10			whit	armo												0	0
Greater Godly	Greater +#% Enhanced Defense & Ethereal & Repairs 1 durability in # seconds [mid; marker=no]	100	0	1	66	80	64				3	101	ac%		250	300	ethereal		1	1	rep-dur	10			whit	armo												0	0
Greater Godly	Greater +#% Enhanced Defense & Ethereal & Repairs 1 durability in # seconds [late; marker=no]	100	0	1	81		64				4	101	ac%		250	300	ethereal		1	1	rep-dur	10			whit	armo												0	0
Greater Godly	Greater +#% Enhanced Defense & Damage Reduced by #% [early; marker=yes]	100	0	1	50	65	71				1	101	ac%		250	300	red-dmg%		26	30	greater-affix-marker		1	1		tors	shld											0	0
